"personId";"competitionId";"start_date";"7avg";"6avg"
"2006SUZU03";"JapanOpen2011";"2011-07-30";"36125";"27797"
"2005REYN01";"HackleySummer2011";"2011-07-30";"32805";"23688"
"2010DONA01";"HackleySummer2011";"2011-07-30";"38637";"22333"
"2008JONG03";"KoreanChampionship2011";"2011-07-31";"28472";"20512"
"2010BYUN02";"KoreanChampionship2011";"2011-07-31";"38897";"23424"
"2007GOHO01";"KoreanChampionship2011";"2011-07-31";"39804";"20620"
"2010PULC01";"USNationals2011";"2011-08-12";"35618";"21636"
"2007COHE01";"USNationals2011";"2011-08-12";"24480";"15107"
"2007ALIW01";"USNationals2011";"2011-08-12";"34686";"19791"
"2007NAKA03";"USNationals2011";"2011-08-12";"26011";"20715"
"2007MOSE02";"USNationals2011";"2011-08-12";"30692";"19882"
"2008WONE01";"USNationals2011";"2011-08-12";"36031";"19962"
"2009CASA02";"USNationals2011";"2011-08-12";"26138";"18038"
"2010BREC01";"USNationals2011";"2011-08-12";"32394";"23351"
"2005REYN01";"USNationals2011";"2011-08-12";"33532";"22762"
"2009NGUY05";"USNationals2011";"2011-08-12";"33346";"20542"
"2009HAYS01";"USNationals2011";"2011-08-12";"22523";"12903"
"2010DURA01";"PolishNationals2011";"2011-08-13";"38278";"25141"
"2011ROKI01";"PolishNationals2011";"2011-08-13";"32182";"21202"
"2006HALC01";"PolishNationals2011";"2011-08-13";"20601";"14631"
"2009PLES01";"PolishNationals2011";"2011-08-13";"43976";"31089"
"2006PAWL01";"PolishNationals2011";"2011-08-13";"32189";"23850"
"2008GANC02";"HangzhouOpen2011";"2011-08-20";"23561";"14736"
"2007COMP01";"CanadianOpen2011";"2011-08-20";"40543";"23541"
"2007MOSE02";"CanadianOpen2011";"2011-08-20";"30091";"21008"
"2010CORM02";"CanadianOpen2011";"2011-08-20";"34365";"20627"
"2009WANG15";"CanadianOpen2011";"2011-08-20";"21957";"16179"
"2010LOMA01";"CanadianOpen2011";"2011-08-20";"39471";"24219"
"2009LIUK01";"HangzhouOpen2011";"2011-08-20";"30916";"17553"
"2009XUGU01";"HangzhouOpen2011";"2011-08-20";"29724";"19389"
"2010CHEN20";"HangzhouOpen2011";"2011-08-20";"27768";"21065"
"2008LIKA01";"HangzhouOpen2011";"2011-08-20";"25681";"16039"
"2009HAYS01";"CanadianOpen2011";"2011-08-20";"24072";"13405"
"2008ASIS01";"CanadianOpen2011";"2011-08-20";"33117";"22854"
"2009BEAR01";"AustralianNationals2011";"2011-08-27";"28675";"18969"
"2009SHMA01";"RussiaOpen2011";"2011-08-27";"31492";"21388"
"2009YAKO02";"RussiaOpen2011";"2011-08-27";"40598";"23508"
"2010PAPP01";"AustralianNationals2011";"2011-08-27";"38136";"23283"
"2009ZEMD01";"AustralianNationals2011";"2011-08-27";"23847";"13621"
"2011RAJT01";"HungarianOpen2011";"2011-09-03";"32691";"22089"
"2008BARA01";"HungarianOpen2011";"2011-09-03";"21921";"14987"
"2008HEJJ01";"HungarianOpen2011";"2011-09-03";"27775";"17412"
"2009POZS01";"HungarianOpen2011";"2011-09-03";"31540";"24160"
"2008KUID01";"HungarianOpen2011";"2011-09-03";"35983";"23652"
"2009ROHR01";"HungarianOpen2011";"2011-09-03";"31039";"20678"
"2008VARG01";"HungarianOpen2011";"2011-09-03";"32732";"20438"
"2008BODO01";"HungarianOpen2011";"2011-09-03";"32298";"18744"
"2007BERN01";"HungarianOpen2011";"2011-09-03";"30465";"18314"
"2011HANS02";"SwedishChampionship2011";"2011-09-17";"71700";"54937"
"2011ENGB02";"SwedishChampionship2011";"2011-09-17";"43890";"24182"
"2008WEST02";"SwedishChampionship2011";"2011-09-17";"28976";"16851"
"2010DURA01";"PoznanOpen2011";"2011-09-24";"32875";"21061"
"2008CABA03";"LyonOpen2011";"2011-09-24";"31516";"17017"
"2008BARA01";"LyonOpen2011";"2011-09-24";"22035";"14781"
"2010KADD01";"LyonOpen2011";"2011-09-24";"35644";"20372"
"2010VESC01";"ItalianOpen2011";"2011-10-01";"28400";"24178"
"2007POLI01";"ItalianOpen2011";"2011-10-01";"33754";"21242"
"2009MORI05";"ItalianOpen2011";"2011-10-01";"30608";"21598"
"2009CONT01";"ItalianOpen2011";"2011-10-01";"30643";"21485"
"2008GANC02";"GuangzhouCubeDay2011";"2011-10-02";"20574";"15401"
"2008LIKA01";"GuangzhouCubeDay2011";"2011-10-02";"27691";"16543"
"2008LEEP01";"GuangzhouCubeDay2011";"2011-10-02";"23527";"15599"
"2009LIJI03";"SuzhouOpen2011";"2011-10-03";"48023";"28385"
"2008GANC02";"SuzhouOpen2011";"2011-10-03";"21258";"13745"
"2009JIAN12";"SuzhouOpen2011";"2011-10-03";"25046";"14953"
"2009XUGU01";"SuzhouOpen2011";"2011-10-03";"30817";"18837"
"2010LIJI02";"SuzhouOpen2011";"2011-10-03";"41882";"26423"
"2011YUAN05";"SuzhouOpen2011";"2011-10-03";"48585";"34049"
"2010WANG17";"SuzhouOpen2011";"2011-10-03";"49204";"24973"
"2010YUAN08";"SuzhouOpen2011";"2011-10-03";"31667";"19163"
"2010SHIZ01";"SuzhouOpen2011";"2011-10-03";"28729";"18376"
"2009SHOU01";"SuzhouOpen2011";"2011-10-03";"51804";"32966"
"2009TAOY01";"SuzhouOpen2011";"2011-10-03";"44727";"26746"
"2010CHEN20";"SuzhouOpen2011";"2011-10-03";"23832";"15786"
"2008LEEP01";"SuzhouOpen2011";"2011-10-03";"25561";"15786"
"2008OLIV01";"GoianiaOpen2011";"2011-10-08";"44152";"31372"
"2007GUIM01";"GoianiaOpen2011";"2011-10-08";"47834";"27436"
"2010BYUN02";"WC2011";"2011-10-14";"39032";"22297"
"2008JONG03";"WC2011";"2011-10-14";"24591";"16458"
"2009KONV01";"WC2011";"2011-10-14";"24127";"15466"
"2006OOKU01";"WC2011";"2011-10-14";"30252";"18732"
"2009JUNY01";"WC2011";"2011-10-14";"31397";"20569"
"2009DIEC01";"WC2011";"2011-10-14";"29228";"18192"
"2008BODO01";"WC2011";"2011-10-14";"33619";"16562"
"2007COHE01";"WC2011";"2011-10-14";"26856";"15055"
"2009ZEMD01";"WC2011";"2011-10-14";"23441";"12929"
"2009BEAR01";"WC2011";"2011-10-14";"29185";"17029"
"2006GALE01";"WC2011";"2011-10-14";"38749";"25917"
"2007OMUR01";"WC2011";"2011-10-14";"34857";"19242"
"2008WEST02";"WC2011";"2011-10-14";"26105";"16461"
"2007GOHO01";"WC2011";"2011-10-14";"37520";"20775"
"2005REYN01";"WC2011";"2011-10-14";"36447";"22010"
"2005AKKE01";"WC2011";"2011-10-14";"27203";"16924"
"2008AURO01";"WC2011";"2011-10-14";"40573";"23935"
"2006SUZU03";"WC2011";"2011-10-14";"35701";"26002"
"2009POOK01";"WC2011";"2011-10-14";"37814";"22887"
"2009NGER01";"WC2011";"2011-10-14";"30593";"20338"
"2010CORM02";"WC2011";"2011-10-14";"36398";"20681"
"2009SHEP01";"WC2011";"2011-10-14";"37026";"24192"
"2008WUKU01";"WC2011";"2011-10-14";"29012";"16399"
"2009CONT01";"WC2011";"2011-10-14";"32756";"20999"
"2009HAYS01";"WC2011";"2011-10-14";"22667";"14077"
"2005BATI01";"WC2011";"2011-10-14";"24981";"22282"
"2008BARA01";"WC2011";"2011-10-14";"21775";"15229"
"2009POZS01";"WC2011";"2011-10-14";"31880";"22584"
"2010STRO02";"VCubeSpiel2011";"2011-10-22";"39720";"25553"
"2009KORB01";"VCubeSpiel2011";"2011-10-22";"38102";"22816"
"2005AKKE01";"VCubeSpiel2011";"2011-10-22";"25920";"16534"
"2009GUSE01";"VCubeSpiel2011";"2011-10-22";"47783";"32410"
"2010BENT01";"VCubeSpiel2011";"2011-10-22";"38840";"28613"
"2006HALC01";"VCubeSpiel2011";"2011-10-22";"20624";"13358"
"2010WEYE01";"VCubeSpiel2011";"2011-10-22";"37415";"22642"
"2008BARA01";"VCubeSpiel2011";"2011-10-22";"22153";"15126"
"2007CICH01";"VCubeSpiel2011";"2011-10-22";"27938";"19502"
"2011QUAC01";"VCubeSpiel2011";"2011-10-22";"52040";"33920"
"2010LEIN01";"VCubeSpiel2011";"2011-10-22";"38096";"21394"
"2006GALE01";"VCubeSpiel2011";"2011-10-22";"35822";"23397"
"2008AURO01";"VCubeSpiel2011";"2011-10-22";"39150";"24481"
"2010FEUE01";"VCubeSpiel2011";"2011-10-22";"35394";"35383"
"2005AKKE01";"DutchOpen2011";"2011-10-29";"24518";"16910"
"2008VARG01";"DutchOpen2011";"2011-10-29";"32909";"19937"
"2005BATI01";"DutchOpen2011";"2011-10-29";"24718";"18651"
"2009BAKK01";"DutchOpen2011";"2011-10-29";"32922";"25449"
"2008SMIT04";"DutchOpen2011";"2011-10-29";"28832";"17627"
"2008BARA01";"DutchOpen2011";"2011-10-29";"22576";"15530"
"2010LIUY04";"NanjingAutumn2011";"2011-10-30";"51047";"27931"
"2008DONG06";"NanjingAutumn2011";"2011-10-30";"39583";"24005"
"2008LIUS01";"NanjingAutumn2011";"2011-10-30";"47302";"29998"
"2011CHAN08";"NanjingAutumn2011";"2011-10-30";"50410";"27225"
"2009LIJI03";"NanjingAutumn2011";"2011-10-30";"48172";"30901"
"2010TANY01";"NanjingAutumn2011";"2011-10-30";"36248";"23527"
"2009CAOJ02";"NanjingAutumn2011";"2011-10-30";"43360";"22457"
"2010SHIZ01";"NanjingAutumn2011";"2011-10-30";"29163";"19057"
"2009ZHAN62";"NanjingAutumn2011";"2011-10-30";"35429";"20504"
"2009JIAN12";"NanjingAutumn2011";"2011-10-30";"26699";"16220"
"2008TOMI01";"MatsudoAutumn2011";"2011-11-05";"35712";"22525"
"2007NAKA03";"MatsudoAutumn2011";"2011-11-05";"25178";"13606"
"2007SUGA01";"MatsudoAutumn2011";"2011-11-05";"47455";"25741"
"2010KASU01";"MatsudoAutumn2011";"2011-11-05";"45482";"24123"
"2005KOSE01";"MatsudoAutumn2011";"2011-11-05";"40427";"25227"
"2011HAYA02";"MatsudoAutumn2011";"2011-11-05";"47957";"32689"
"2011MONT01";"NovoHamburgoOpen2011";"2011-11-19";"43810";"24388"
"2005BATI01";"CroatianOpen2011";"2011-11-19";"26641";"18618"
"2010OMUL02";"CroatianOpen2011";"2011-11-19";"39268";"20098"
"2011RAJT01";"CroatianOpen2011";"2011-11-19";"31230";"19219"
"2007CINO01";"NovoHamburgoOpen2011";"2011-11-19";"54547";"34316"
"2009DINI01";"NovoHamburgoOpen2011";"2011-11-19";"41382";"27494"
"2008VARG01";"CroatianOpen2011";"2011-11-19";"31228";"21009"
"2008BARA01";"CroatianOpen2011";"2011-11-19";"21582";"15596"
"2009ROHR01";"MunichOpen2011";"2011-11-26";"31528";"20874"
"2010ZHAO10";"ShanghaiPortOpen2011";"2011-11-26";"50430";"25144"
"2009LIJI03";"ShanghaiPortOpen2011";"2011-11-26";"42682";"30159"
"2010YOUY01";"ShanghaiPortOpen2011";"2011-11-26";"35256";"21215"
"2011FRES01";"MunichOpen2011";"2011-11-26";"39967";"23886"
"2006BUUS01";"SporringCubeDays2011";"2011-11-26";"51265";"27660"
"2009BEDR01";"MPEIOpen2011";"2011-11-26";"37068";"21510"
"2010BECK01";"SporringCubeDays2011";"2011-11-26";"50814";"31066"
"2009LEIS01";"MunichOpen2011";"2011-11-26";"29301";"20593"
"2010FEUE01";"MunichOpen2011";"2011-11-26";"35351";"20449"
"2005GUST02";"SwedishCubedays2011";"2011-11-26";"106500";"64000"
"2011HANS02";"SporringCubeDays2011";"2011-11-26";"64600";"35673"
"2009KORB01";"MunichOpen2011";"2011-11-26";"36808";"20846"
"2008KARL02";"MunichOpen2011";"2011-11-26";"34771";"22041"
"2009CHAN15";"BandungDuaTujuh2011";"2011-11-26";"27655";"18586"
"2010MAUL03";"BandungDuaTujuh2011";"2011-11-26";"36294";"21952"
"2009SMAR01";"MunichOpen2011";"2011-11-26";"29706";"17696"
"2009KORB02";"MunichOpen2011";"2011-11-26";"32999";"18642"
"2008AURO01";"MunichOpen2011";"2011-11-26";"35699";"22232"
"2011DIRK01";"MunichOpen2011";"2011-11-26";"28391";"22520"
"2010CHEN20";"ShanghaiPortOpen2011";"2011-11-26";"24363";"14500"
"2010ENGL03";"MunichOpen2011";"2011-11-26";"38425";"23548"
"2010ZHAN01";"ShanghaiPortOpen2011";"2011-11-26";"40540";"22509"
"2010BENT01";"MunichOpen2011";"2011-11-26";"35941";"25620"
"2010SHIZ01";"ShanghaiPortOpen2011";"2011-11-26";"28413";"19136"
"2007HOLM02";"SwedishCubedays2011";"2011-11-26";"78900";"45246"
"2010UTOM02";"BandungDuaTujuh2011";"2011-11-26";"45114";"19391"
"2011DERS01";"MunichOpen2011";"2011-11-26";"41428";"23249"
"2010LIJI02";"ShanghaiPortOpen2011";"2011-11-26";"33757";"27493"
"2008WEST02";"SwedishCubedays2011";"2011-11-26";"28346";"16845"
"2010RADI01";"BandungDuaTujuh2011";"2011-11-26";"35487";"20233"
"2009MYSH01";"MPEIOpen2011";"2011-11-26";"29951";"21875"
"2011FENG03";"HumanRightsDay2011";"2011-12-10";"31899";"20788"
"2009XUAN03";"HumanRightsDay2011";"2011-12-10";"32675";"20070"
"2009KORB01";"GermanNationals2011";"2011-12-10";"37197";"21817"
"2010MOLL04";"GermanNationals2011";"2011-12-10";"37977";"23073"
"2011PAAV01";"FinnishOpen2011";"2011-12-10";"47910";"29291"
"2008KARL02";"GermanNationals2011";"2011-12-10";"37113";"22311"
"2005AKKE01";"GermanNationals2011";"2011-12-10";"28710";"19573"
"2009DIEC01";"GermanNationals2011";"2011-12-10";"28876";"18347"
"2008AURO01";"GermanNationals2011";"2011-12-10";"37973";"22369"
"2009SUNH02";"HumanRightsDay2011";"2011-12-10";"38612";"23288"
"2009KORB02";"GermanNationals2011";"2011-12-10";"33507";"18171"
"2008DONG06";"HumanRightsDay2011";"2011-12-10";"39088";"23998"
"2011FENG02";"HumanRightsDay2011";"2011-12-10";"32957";"24086"
"2010DIRK01";"GermanNationals2011";"2011-12-10";"40517";"24691"
"2011CHIE01";"PerthPuzzle2011";"2011-12-10";"49977";"35151"
"2009SMAR01";"GermanNationals2011";"2011-12-10";"27744";"17141"
"2011RETZ02";"GermanNationals2011";"2011-12-10";"27891";"19035"
"2010RONK01";"FinnishOpen2011";"2011-12-10";"51885";"26722"
"2007VALK01";"GermanNationals2011";"2011-12-10";"32584";"18462"
"2007NAKA03";"HumanRightsDay2011";"2011-12-10";"27155";"16094"
"2009BAKA01";"GermanNationals2011";"2011-12-10";"25076";"17185"
"2011CHAN10";"HumanRightsDay2011";"2011-12-10";"34714";"23506"
"2007YUNQ01";"HumanRightsDay2011";"2011-12-10";"31089";"20150"
"2008COND01";"SpanishChampionship2011";"2011-12-16";"32394";"22167"
"2010AGUI04";"SpanishChampionship2011";"2011-12-16";"32391";"18576"
"2008BAOY01";"SpanishChampionship2011";"2011-12-16";"34332";"22772"
"2011FIOL01";"SpanishChampionship2011";"2011-12-16";"36872";"22888"
"2010GARC02";"SpanishChampionship2011";"2011-12-16";"36668";"22466"
"2007SEUN04";"CubingKoreaNewYears2012";"2012-01-07";"23666";"15388"
"2009CHAR03";"Bangkok2012";"2012-01-14";"30238";"17913"
"2010TARE01";"Bangkok2012";"2012-01-14";"39999";"25847"
"2009POOK01";"Bangkok2012";"2012-01-14";"32811";"20177"
"2010CHAW02";"Bangkok2012";"2012-01-14";"36025";"20680"
"2009KONV01";"Bangkok2012";"2012-01-14";"23318";"15346"
"2009NGER01";"Bangkok2012";"2012-01-14";"26948";"20918"
"2007GOHO01";"CubingKoreaJanuary2012";"2012-01-15";"33978";"19825"
"2011TRAN08";"HaNoiBigCube2012";"2012-01-15";"49589";"25112"
"2011SANG02";"CubingKoreaJanuary2012";"2012-01-15";"78200";"54109"
"2010LEHO01";"HaNoiBigCube2012";"2012-01-15";"48186";"28993"
"2008JONG03";"CubingKoreaJanuary2012";"2012-01-15";"25544";"16969"
"2010TRAN11";"HaNoiBigCube2012";"2012-01-15";"38745";"23343"
"2010NGUY44";"HaNoiBigCube2012";"2012-01-15";"36718";"28225"
"2010LETR01";"HaNoiBigCube2012";"2012-01-15";"35395";"17783"
"2007SEUN04";"CubingKoreaJanuary2012";"2012-01-15";"24304";"14672"
"2011SUNG01";"CubingKoreaJanuary2012";"2012-01-15";"37233";"21947"
"2008RODR01";"BarcelonaWinterOpen2012";"2012-01-26";"49918";"29304"
"2008BAOY01";"BarcelonaWinterOpen2012";"2012-01-26";"34797";"32530"
"2011FIOL01";"BarcelonaWinterOpen2012";"2012-01-26";"35209";"23083"
"2009KADU01";"MumbaiOpen2012";"2012-02-03";"47146";"32528"
"2007CINO01";"LagartoOpen2012";"2012-02-04";"58167";"31744"
"2009ROHR01";"HessenOpen2012";"2012-02-04";"28525";"19824"
"2010BENT01";"HessenOpen2012";"2012-02-04";"37498";"23446"
"2008AURO01";"HessenOpen2012";"2012-02-04";"36182";"22906"
"2009KORB01";"HessenOpen2012";"2012-02-04";"35839";"22714"
"2009DIEC01";"HessenOpen2012";"2012-02-04";"29541";"18850"
"2010ENGL03";"HessenOpen2012";"2012-02-04";"37482";"21528"
"2010GABR01";"HessenOpen2012";"2012-02-04";"38574";"23554"
"2010WEYE01";"HessenOpen2012";"2012-02-04";"35281";"23289"
"2009KORB02";"HessenOpen2012";"2012-02-04";"39830";"18432"
"2011VAIT01";"HessenOpen2012";"2012-02-04";"38342";"24930"
"2011RHEI01";"HessenOpen2012";"2012-02-04";"40348";"23432"
"2006GALE01";"HessenOpen2012";"2012-02-04";"39022";"25043"
"2011DERS01";"HessenOpen2012";"2012-02-04";"41108";"22532"
"2009DINI01";"LagartoOpen2012";"2012-02-04";"43195";"24661"
"2011FRES01";"HessenOpen2012";"2012-02-04";"39589";"23237"
"2009SHEP01";"IrishOpen2012";"2012-02-11";"34774";"20379"
"2007GOUL01";"IrishOpen2012";"2012-02-11";"38254";"20247"
"2006BARL01";"IrishOpen2012";"2012-02-11";"41339";"23344"
"2006GALE01";"IrishOpen2012";"2012-02-11";"39490";"23949"
"2010BOWE01";"IrishOpen2012";"2012-02-11";"50053";"28344"
"2004GALL02";"VCubeCannesOpen2012";"2012-02-18";"52138";"30635"
"2008LAMH01";"NorwegianChampionship2012";"2012-02-18";"36322";"19587"
"2009PETI01";"VCubeCannesOpen2012";"2012-02-18";"60400";"30540"
"2008WEST02";"NorwegianChampionship2012";"2012-02-18";"28426";"17607"
"2008CABA03";"VCubeCannesOpen2012";"2012-02-18";"30595";"20425"
"2010DONA01";"MITSpring2012";"2012-02-18";"35432";"20392"
"2010WUDA01";"MITSpring2012";"2012-02-18";"42418";"24342"
"2011MOLL01";"NorwegianChampionship2012";"2012-02-18";"45927";"32756"
"2007COHE01";"MITSpring2012";"2012-02-18";"25862";"15597"
"2011VECC01";"MITSpring2012";"2012-02-18";"31335";"20483"
"2010CORM02";"MITSpring2012";"2012-02-18";"32890";"17873"
"2010COOK01";"MITSpring2012";"2012-02-18";"41360";"25052"
"2009GLOP01";"NorwegianChampionship2012";"2012-02-18";"52080";"34758"
"2009HOVE01";"NorwegianChampionship2012";"2012-02-18";"41181";"33130"
"2009GUIL01";"VCubeCannesOpen2012";"2012-02-18";"50333";"50235"
"2011NATH01";"SurabayaOpen2012";"2012-02-25";"29870";"20594"
"2006GALE01";"ZonhovenOpen2012";"2012-02-25";"38302";"24177"
"2010RUGA01";"SurabayaOpen2012";"2012-02-25";"50842";"28494"
"2011ARDI01";"SurabayaOpen2012";"2012-02-25";"34158";"29452"
"2009BAKK01";"ZonhovenOpen2012";"2012-02-25";"32223";"24056"
"2011KOSA01";"SurabayaOpen2012";"2012-02-25";"37261";"19411"
"2011FEBR01";"SurabayaOpen2012";"2012-02-25";"37329";"24843"
"2008BARA01";"ZonhovenOpen2012";"2012-02-25";"23095";"14797"
"2011ZHAN24";"HefeiSpring2012";"2012-03-10";"37010";"21919"
"2010SHIZ01";"HefeiSpring2012";"2012-03-10";"25433";"16329"
"2011WUXI01";"HefeiSpring2012";"2012-03-10";"45649";"27905"
"2010LIJI02";"HefeiSpring2012";"2012-03-10";"28183";"22634"
"2011CHAN10";"HefeiSpring2012";"2012-03-10";"30548";"18864"
"2010CHEN20";"HefeiSpring2012";"2012-03-10";"20047";"14238"
"2008ZHON01";"HefeiSpring2012";"2012-03-10";"42573";"26813"
"2010YUAN08";"HefeiSpring2012";"2012-03-10";"28355";"18806"
"2011TANG04";"HefeiSpring2012";"2012-03-10";"38058";"21346"
"2011MAOS01";"HefeiSpring2012";"2012-03-10";"43745";"24005"
"2008BAOY01";"CastellonOpen2012";"2012-03-24";"36642";"27327"
"2007NAKA03";"KansaiOpen2012";"2012-03-24";"26652";"15196"
"2007YOSH01";"KansaiOpen2012";"2012-03-24";"29602";"18958"
"2010AGUI04";"CastellonOpen2012";"2012-03-24";"31295";"17412"
"2006OOKU01";"KansaiOpen2012";"2012-03-24";"28149";"16888"
"2006SUZU03";"KansaiOpen2012";"2012-03-24";"39788";"25494"
"2009IWAS01";"KansaiOpen2012";"2012-03-24";"32549";"21714"
"2008BARA01";"AustrianOpen2012";"2012-03-31";"20862";"15639"
"2011GUTI02";"Kuikuiltik2012";"2012-03-31";"46313";"27244"
"2009ROHR01";"AustrianOpen2012";"2012-03-31";"29280";"18228"
"2010LAND01";"Kuikuiltik2012";"2012-03-31";"58965";"30787"
"2008KARL02";"AustrianOpen2012";"2012-03-31";"36708";"20673"
"2010GRAB01";"AustrianOpen2012";"2012-03-31";"33696";"21873"
"2007RUIZ01";"Kuikuiltik2012";"2012-03-31";"40925";"30837"
"2010SANC04";"Kuikuiltik2012";"2012-03-31";"37249";"21316"
"2009BALO03";"AustrianOpen2012";"2012-03-31";"32933";"22698"
"2008VARG01";"AustrianOpen2012";"2012-03-31";"29958";"19858"
"2010OMUL02";"AustrianOpen2012";"2012-03-31";"33723";"20249"
"2011ROSA05";"Kuikuiltik2012";"2012-03-31";"59827";"37770"
"2011BAUT01";"Kuikuiltik2012";"2012-03-31";"52145";"29096"
"2011PRAD02";"Kuikuiltik2012";"2012-03-31";"61100";"37027"
"2011KOGL01";"AustrianOpen2012";"2012-03-31";"29981";"22155"
"2011RAJT01";"AustrianOpen2012";"2012-03-31";"29491";"17413"
"2009SALA01";"Kuikuiltik2012";"2012-03-31";"35917";"30455"
"2011GUER01";"Kuikuiltik2012";"2012-03-31";"57645";"40432"
"2005AKKE01";"AustrianOpen2012";"2012-03-31";"26047";"16940"
"2005AKKE01";"DanishOpen2012";"2012-04-06";"28719";"17385"
"2010MEHR01";"DanishOpen2012";"2012-04-06";"36580";"19652"
"2006GALE01";"DanishOpen2012";"2012-04-06";"37318";"25187"
"2010BENT01";"DanishOpen2012";"2012-04-06";"34291";"23597"
"2008AURO01";"DanishOpen2012";"2012-04-06";"35250";"23470"
"2004KRIG01";"DanishOpen2012";"2012-04-06";"44365";"28959"
"2010OMUL02";"SlovenianOpen2012";"2012-04-14";"36282";"17239"
"2008AURO01";"GermanOpen2012";"2012-04-14";"37536";"22713"
"2011KERN02";"GermanOpen2012";"2012-04-14";"40339";"25019"
"2011KOLK01";"GermanOpen2012";"2012-04-14";"41261";"23877"
"2010HUDL01";"RapidashOpen2012";"2012-04-14";"39156";"25746"
"2007NESS01";"RapidashOpen2012";"2012-04-14";"34603";"23359"
"2011ZUOL01";"GermanOpen2012";"2012-04-14";"39966";"21917"
"2010ENGL03";"GermanOpen2012";"2012-04-14";"34543";"25883"
"2010WEYE01";"GermanOpen2012";"2012-04-14";"33545";"22126"
"2007GOUL01";"RapidashOpen2012";"2012-04-14";"34254";"22140"
"2008VARG01";"SlovenianOpen2012";"2012-04-14";"30188";"20531"
"2007VALK01";"GermanOpen2012";"2012-04-14";"31115";"20996"
"2011QUAC01";"GermanOpen2012";"2012-04-14";"40773";"23792"
"2009ROHR01";"SlovenianOpen2012";"2012-04-14";"29607";"17720"
"2009KORB01";"GermanOpen2012";"2012-04-14";"37978";"28215"
"2011MONT01";"OficinaOpen2012";"2012-04-14";"33191";"20319"
"2010FEUE01";"GermanOpen2012";"2012-04-14";"32876";"21915"
"2009YAUR01";"RapidashOpen2012";"2012-04-14";"29090";"17261"
"2009SHEP01";"RapidashOpen2012";"2012-04-14";"32125";"19440"
"2011SYDO01";"UkraineOpen2012";"2012-04-21";"42062";"26501"
"2011VERS03";"UkraineOpen2012";"2012-04-21";"34117";"18833"
"2010KRYU01";"UkraineOpen2012";"2012-04-21";"37580";"20068"
"2010VYNN01";"UkraineOpen2012";"2012-04-21";"34517";"22144"
"2009KORB01";"BWOpen2012";"2012-04-28";"35109";"20629"
"2004GALL02";"DinsOpen2012";"2012-04-28";"54710";"32689"
"2010BENT01";"BWOpen2012";"2012-04-28";"33185";"24965"
"2011FRES01";"BWOpen2012";"2012-04-28";"36588";"23417"
"2009JAMS01";"Thailand2012";"2012-04-28";"36129";"26612"
"2008PIAU01";"DinsOpen2012";"2012-04-28";"45917";"27195"
"2009SMAR01";"BWOpen2012";"2012-04-28";"28348";"18287"
"2010CHAW02";"Thailand2012";"2012-04-28";"36166";"19646"
"2009ROHR01";"BWOpen2012";"2012-04-28";"27129";"16648"
"2009CHAR03";"Thailand2012";"2012-04-28";"33409";"16495"
"2008AURO01";"BWOpen2012";"2012-04-28";"38733";"29572"
"2009NGER01";"Thailand2012";"2012-04-28";"30013";"20344"
"2010MLLE02";"BWOpen2012";"2012-04-28";"37536";"25258"
"2009POOK01";"Thailand2012";"2012-04-28";"32831";"19239"
"2008VIRO01";"DinsOpen2012";"2012-04-28";"30366";"20531"
"2009KOBA04";"AgulhasNegrasOpen2012";"2012-05-05";"37422";"23114"
"2008KARL02";"BerlinOpen2012";"2012-05-12";"34568";"20736"
"2011STEI01";"BerlinOpen2012";"2012-05-12";"36236";"19652"
"2008AURO01";"BerlinOpen2012";"2012-05-12";"38100";"22115"
"2012AGNE01";"BerlinOpen2012";"2012-05-12";"33410";"24916"
"2009DIEC01";"BerlinOpen2012";"2012-05-12";"30620";"17935"
"2012POHL01";"BerlinOpen2012";"2012-05-12";"38331";"27249"
"2012HAOH01";"InnerMongolia2012";"2012-05-13";"62400";"42074"
"2012WANG08";"InnerMongolia2012";"2012-05-13";"38554";"22812"
"2008DONG06";"InnerMongolia2012";"2012-05-13";"36776";"23220"
"2010STAS01";"UralOpen2012";"2012-05-19";"45755";"30674"
"2009SHMA01";"UralOpen2012";"2012-05-19";"29463";"19096"
"2009ROST01";"UralOpen2012";"2012-05-19";"43870";"31909"
"2011SALG01";"ColombiaNationals2012";"2012-05-20";"32987";"24281"
"2011VARG01";"ColombiaNationals2012";"2012-05-20";"31910";"17771"
"2011CHAP01";"ColombiaNationals2012";"2012-05-20";"30878";"21706"
"2011AMOR01";"ColombiaNationals2012";"2012-05-20";"39492";"25376"
"2011FLAR01";"ColombiaNationals2012";"2012-05-20";"47214";"27751"
"2012CAMP02";"ColombiaNationals2012";"2012-05-20";"38785";"29227"
"2011RODR03";"ColombiaNationals2012";"2012-05-20";"33544";"23827"
"2012TRIV01";"ColombiaNationals2012";"2012-05-20";"39899";"22936"
"2006HALC01";"PolishOpen2012";"2012-05-26";"20594";"13602"
"2010DURA01";"PolishOpen2012";"2012-05-26";"31815";"17748"
"2008CABA03";"PolishOpen2012";"2012-05-26";"33018";"17507"
"2009KIEL01";"PolishOpen2012";"2012-05-26";"34578";"21319"
"2009JAGI01";"PolishOpen2012";"2012-05-26";"38713";"26359"
"2010KUNC01";"PolishOpen2012";"2012-05-26";"50574";"31893"
"2008WOJT01";"PolishOpen2012";"2012-05-26";"36826";"25994"
"2011ROKI01";"PolishOpen2012";"2012-05-26";"28103";"17301"
